date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:48:11	681/681	---M-Z	200	added ('OK')	application/x-javascript	etag:%222a9-67410a9a-4be1fa4b2921b78b;gz%22	https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.min.js?ver=3.3.2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/animate-circle.mind617.js	(from https://institutoduramax.com/)
12:48:12	18660/18660	---M-Z	200	added ('OK')	application/x-javascript	etag:%2248e4-67410a9a-98445737e7a3d28d;gz%22	https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementor.js?ver=3.3.2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/js/elementord617.js	(from https://institutoduramax.com/)
12:48:12	459560/459560	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2270328-67410a9a-cde0c2af2d5a46af;;;%22	https://institutoduramax.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit.woff?y24e1e	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/fonts/elementskit97ac.woff	(from https://institutoduramax.com/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=3.3.2)
12:48:12	322/322	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:12%20GMT	https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/arrow.png	(from https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
12:48:12	222/222	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:12%20GMT	https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc.png	(from https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
12:48:13	234/234	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:12%20GMT	https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_desc.png	(from https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
12:48:13	210/210	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:12%20GMT	https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/sort_asc_disabled.png	(from https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
12:48:13	257/257	---M--	200	added ('OK')	image/svg+xml	etag:%22101-67410a9a-ac56d702216f6b35;;;%22	https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/img/cross-out.svg	(from https://institutoduramax.com/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=3.3.2)
12:48:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:13%20GMT	https://institutoduramax.com/a	C:/Meus%20Sites/testefaceof/institutoduramax.com/a	(from https://connect.facebook.net/en_US/fbevents.js)
12:48:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:14%20GMT	https://institutoduramax.com/POST	C:/Meus%20Sites/testefaceof/institutoduramax.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:48:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:14%20GMT	https://institutoduramax.com/b.resolvedLink	C:/Meus%20Sites/testefaceof/institutoduramax.com/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
12:48:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:14%20GMT	https://institutoduramax.com/signals/iwl.js	C:/Meus%20Sites/testefaceof/institutoduramax.com/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
12:48:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:15%20GMT	https://institutoduramax.com/schema.org/	C:/Meus%20Sites/testefaceof/institutoduramax.com/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
12:48:15	143800/143800	---M--	200	added ('OK')	application/font-woff2	etag:%22231b8-66f795dd-a1dc018ff2c250b;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Regular.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Regular.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:15	138203/138203	---M--	200	added ('OK')	application/font-woff2	etag:%2221bdb-66f795de-cea642c2d0663430;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-ExtraLight.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-ExtraLight.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:16	146698/146698	---M--	200	added ('OK')	application/font-woff2	etag:%2223d0a-66f795dd-d82602b44be46ee9;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Light.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Light.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:16	151828/151828	---M--	200	added ('OK')	application/font-woff2	etag:%2225114-66f795dd-35f14601dc8c5968;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Medium.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Medium.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:16	153248/153248	---M--	200	added ('OK')	application/font-woff2	etag:%22256a0-66f795dd-8873067904d35e2d;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-SemiBold.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-SemiBold.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:16	153247/153247	---M--	200	added ('OK')	application/font-woff2	etag:%222569f-66f795de-fc1b8ac45cbebad1;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Bold.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Bold.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:17	160997/160997	---M--	200	added ('OK')	application/font-woff2	etag:%22274e5-66f795de-ca4884d22eb613d4;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-ExtraBold.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-ExtraBold.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:17	152085/152085	---M--	200	added ('OK')	application/font-woff2	etag:%2225215-66f795de-a8ce338a9b05abae;;;%22	https://institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Black.woff2	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/09/Unbounded-Black.woff2	(from https://institutoduramax.com/protocolo-duramax/)
12:48:17	540/540	---M-Z	200	added ('OK')	text/css	etag:%2221c-67506d01-16495b0b2904891a;gz%22	https://institutoduramax.com/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?ver=3.25.10	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementor/assets/css/widget-image-carousel.min18be.css	(from https://institutoduramax.com/protocolo-duramax/)
12:48:17	198/198	---M--	200	added ('OK')	text/css	etag:%22c6-67506d01-258eba88e11e4fe0;;;%22	https://institutoduramax.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.25.10	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min18be.css	(from https://institutoduramax.com/protocolo-duramax/)
12:48:17	5085/5085	---M-Z	200	added ('OK')	text/css	etag:%2213dd-67506d01-13087e31091d86a0;gz%22	https://institutoduramax.com/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min.css?ver=3.25.10	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/plugins/elementor/assets/css/widget-nested-accordion.min18be.css	(from https://institutoduramax.com/protocolo-duramax/)
12:48:18	114473/114473	---MCZ	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2015:48:18%20GMT	https://institutoduramax.com/wp-json/wp/v2/pages/3115	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-json/wp/v2/pages/3115.json	(from https://institutoduramax.com/protocolo-duramax/)
12:48:18	2724/2724	---M-Z	200	added ('OK')	application/json	date:Sat,%2028%20Dec%202024%2015:48:18%20GMT	https://institutoduramax.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finstitutoduramax.com%2Fprotocolo-duramax%2F	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-json/oembed/1.0/embedfd78.json	(from https://institutoduramax.com/protocolo-duramax/)
12:48:18	2932/2932	---M-Z	200	added ('OK')	text/xml	date:Sat,%2028%20Dec%202024%2015:48:18%20GMT	https://institutoduramax.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Finstitutoduramax.com%2Fprotocolo-duramax%2F&format=xml	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-json/oembed/1.0/embed2e48	(from https://institutoduramax.com/protocolo-duramax/)
12:48:18	23932/23932	---M--	200	added ('OK')	image/webp	etag:%225d7c-67099da5-927a41c7e8495ca;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/Logo-Instituto-Duramax-1024x303.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/Logo-Instituto-Duramax-1024x303.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:19	35278/35278	---M--	200	added ('OK')	image/webp	etag:%2289ce-67099db6-971f748b74f9f7b9;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/Grafico-Landing-Page-1024x677.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/Grafico-Landing-Page-1024x677.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:19	14868/14868	---M--	200	added ('OK')	image/webp	etag:%223a14-670835ff-8571a3609e93ca96;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/01.-Kegel.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/01.-Kegel.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:19%20GMT	https://institutoduramax.com/?p=3115	C:/Meus%20Sites/testefaceof/institutoduramax.com/index973d.html	(from https://institutoduramax.com/protocolo-duramax/)
12:48:19	21506/21506	---M--	200	added ('OK')	image/webp	etag:%225402-670835fc-3c34dc745f36f6ba;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/02.-Fitness.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/02.-Fitness.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:19	27000/27000	---M--	200	added ('OK')	image/webp	etag:%226978-670835fe-22de8be97e060a4;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/03.-Breathing.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/03.-Breathing.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:20	48944/48944	---M--	200	added ('OK')	image/webp	etag:%22bf30-670815d0-82800c4e730c8618;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/Niveis-_Antes_-630x1024.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/Niveis-_Antes_-630x1024.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:20	50794/50794	---M--	200	added ('OK')	image/webp	etag:%22c66a-670815d5-5e34b81fe624a4e5;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/Niveis-_Depois_-630x1024.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/Niveis-_Depois_-630x1024.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:20	8588/8588	---M--	200	added ('OK')	image/webp	etag:%22218c-670853d4-edf16c3e5e7c693a;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/instituicoes-_white_-1.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/instituicoes-_white_-1.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:20	153716/153716	---M--	200	added ('OK')	image/webp	etag:%2225874-67099e96-950a521dd57b5ef7;;;%22	https://institutoduramax.com/wp-content/uploads/2024/10/Mockup-Protocolo-Duramax-1024x479.webp	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/Mockup-Protocolo-Duramax-1024x479.webp	(from https://institutoduramax.com/protocolo-duramax/)
12:48:20	2276/2276	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:20%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-1-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-1-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:21	2251/2251	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:20%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-2-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-2-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:21	2072/2072	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:21%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-3-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-3-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:21	2327/2327	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:21%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-4-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-4-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:21	2190/2190	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:21%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-5-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-5-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:22	2246/2246	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:21%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-6-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-6-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:22	2274/2274	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:21%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-7-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-7-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:22	2260/2260	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:22%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-8-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-8-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:22	2270/2270	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:22%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-9-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-9-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:23	2305/2305	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:22%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-10-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-10-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:23	2239/2239	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:22%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-11-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-11-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:23	2317/2317	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:23%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-12-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-12-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:23	2296/2296	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:23%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-13-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-13-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:23	4206/4206	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:23%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-14-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-14-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:24	4512/4512	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:23%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-15-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-15-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:24	4015/4015	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:24%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-16-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-16-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:24	3455/3455	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:24%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-17-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-17-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:24	3872/3872	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:24%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-18-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-18-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:25	3948/3948	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:24%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-19-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-19-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:25	3791/3791	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:24%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-20-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-20-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:25	4111/4111	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:25%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-21-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-21-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:25	4404/4404	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:25%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-22-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-22-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:26	4210/4210	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:25%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-23-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-23-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:26	4138/4138	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:25%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-24-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-24-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:26	3832/3832	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:26%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-25-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-25-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:26	4186/4186	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:26%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-26-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-26-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:27	4428/4428	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:26%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-27-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-27-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:27	4134/4134	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:26%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-28-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-28-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:27	4131/4131	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:27%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-29-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-29-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:27	3030/3030	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:27%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-30-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-30-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:27	4110/4110	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:27%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-31-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-31-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:28	4121/4121	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:27%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-32-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-32-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:28	4275/4275	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:28%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-33-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-33-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:28	2310/2310	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:28%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-34-1.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/foto-depoimentos-34-1.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:28	20509/20509	---M--	200	added ('OK')	image/png	date:Sat,%2028%20Dec%202024%2015:48:28%20GMT	https://institutoduramax.com/wp-content/uploads/2024/10/Compra_segura.png	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-content/uploads/2024/10/Compra_segura.png	(from https://institutoduramax.com/protocolo-duramax/)
12:48:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:28%20GMT	https://institutoduramax.com/protocolo-duramax/e	C:/Meus%20Sites/testefaceof/institutoduramax.com/protocolo-duramax/e	(from https://institutoduramax.com/protocolo-duramax/)
12:48:29	5520/5520	---M-Z	200	added ('OK')	application/x-javascript	etag:%221590-66fc06f1-21e455934e1307b4;gz%22	https://institutoduramax.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Meus%20Sites/testefaceof/institutoduramax.com/wp-includes/js/imagesloaded.minbb93.js	(from https://institutoduramax.com/protocolo-duramax/)
12:48:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:29%20GMT	https://institutoduramax.com/e	C:/Meus%20Sites/testefaceof/institutoduramax.com/e	(from https://institutoduramax.com/wp-content/plugins/essential-addons-for-elementor-lite/assets/front-end/js/view/general.min.js?ver=6.0.11)
12:48:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2028%20Dec%202024%2015:48:30%20GMT	https://institutoduramax.com/-negative.svg	C:/Meus%20Sites/testefaceof/institutoduramax.com/-negative.svg	(from https://institutoduramax.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.25.10)
